,n,die,end,kind,start
65,471,5,65,B,60
66,471,6,81,L,65
67,471,1,82,B,81
68,471,3,85,B,82
69,471,3,88,B,85
70,471,4,92,B,88
71,471,1,73,S,92
72,471,6,79,B,73
73,471,2,81,B,79
74,471,4,85,B,81
75,471,2,24,S,85
76,471,1,25,B,24
77,471,2,27,B,25
78,471,1,84,L,27
79,471,6,90,B,84
80,471,1,91,B,90
81,471,1,92,B,91
82,471,6,78,S,92
83,471,1,79,B,78
84,471,3,82,B,79
85,471,2,84,B,82
86,471,2,86,B,84
87,471,4,90,B,86
88,471,6,96,B,90
89,471,6,100,B,96
0,472,1,38,L,0
1,472,5,43,B,38
2,472,6,11,S,43
3,472,3,14,B,11
4,472,3,17,B,14
5,472,6,23,B,17
6,472,5,84,L,23
7,472,1,85,B,84
8,472,3,88,B,85
9,472,5,73,S,88
10,472,6,79,B,73
11,472,5,84,B,79
12,472,4,88,B,84
13,472,6,94,B,88
14,472,4,78,S,94
15,472,6,84,B,78
16,472,6,90,B,84
17,472,1,91,B,90
18,472,2,73,S,91
19,472,3,76,B,73
20,472,5,81,B,76
21,472,4,85,B,81
22,472,2,24,S,85
23,472,5,29,B,24
24,472,6,35,B,29
25,472,5,40,B,35
26,472,1,41,B,40
27,472,3,44,B,41
28,472,3,26,S,44
29,472,3,29,B,26
30,472,6,35,B,29
31,472,1,44,L,35
32,472,5,11,S,44
33,472,3,14,B,11
34,472,5,19,B,14
35,472,2,42,L,19
36,472,2,44,B,42
37,472,1,45,B,44
38,472,6,67,L,45
39,472,5,72,B,67
40,472,6,78,B,72
41,472,2,100,L,78
0,473,4,14,L,0
1,473,1,15,B,14
2,473,6,42,L,15
3,473,5,26,S,42
4,473,5,31,B,26
5,473,5,44,L,31
6,473,1,45,B,44
7,473,1,46,B,45
8,473,2,48,B,46
9,473,6,54,B,48
10,473,5,59,B,54
11,473,4,63,B,59
12,473,2,65,B,63
13,473,6,81,L,65
14,473,2,83,B,81
15,473,3,86,B,83
16,473,6,92,B,86
17,473,4,96,B,92
18,473,4,100,B,96
0,474,1,38,L,0
1,474,2,40,B,38
2,474,6,46,B,40
3,474,1,26,S,46
4,474,5,31,B,26
5,474,2,33,B,31
6,474,6,39,B,33
7,474,3,42,B,39
8,474,6,48,B,42
9,474,5,53,B,48
10,474,3,53,S,53
11,474,5,58,B,53
12,474,4,19,S,58
13,474,4,23,B,19
14,474,1,24,B,23
15,474,1,25,B,24
16,474,2,27,B,25
17,474,3,30,B,27
18,474,4,34,B,30
19,474,3,37,B,34
20,474,4,41,B,37
21,474,4,45,B,41
22,474,6,67,L,45
23,474,3,70,B,67
24,474,1,81,L,70
25,474,1,82,B,81
26,474,2,84,B,82
27,474,6,90,B,84
28,474,3,73,S,90
29,474,2,75,B,73
30,474,6,81,B,75
31,474,3,84,B,81
32,474,6,90,B,84
33,474,4,94,B,90
34,474,4,78,S,94
35,474,3,81,B,78
36,474,5,86,B,81
37,474,6,92,B,86
38,474,6,78,S,92
39,474,3,81,B,78
40,474,6,24,S,81
41,474,2,26,B,24
42,474,6,32,B,26
43,474,2,34,B,32
44,474,4,38,B,34
45,474,3,41,B,38
46,474,6,26,S,41
47,474,3,29,B,26
48,474,6,35,B,29
49,474,6,41,B,35
50,474,6,26,S,41
51,474,6,32,B,26
52,474,3,35,B,32
53,474,6,41,B,35
54,474,2,43,B,41
55,474,2,45,B,43
56,474,3,48,B,45
57,474,4,52,B,48
58,474,6,58,B,52
59,474,1,59,B,58
60,474,6,65,B,59
61,474,5,70,B,65
62,474,2,72,B,70
63,474,2,74,B,72
64,474,2,76,B,74
65,474,4,100,L,76
0,475,2,2,B,0
1,475,3,5,B,2
2,475,5,10,B,5
3,475,1,11,B,10
4,475,4,15,B,11
5,475,3,18,B,15
6,475,3,42,L,18
7,475,1,43,B,42
8,475,2,45,B,43
9,475,3,48,B,45
10,475,3,67,L,48
11,475,1,68,B,67
12,475,3,81,L,68
13,475,2,83,B,81
14,475,4,24,S,83
15,475,3,27,B,24
16,475,4,31,B,27
17,475,4,35,B,31
18,475,4,39,B,35
19,475,3,42,B,39
20,475,2,44,B,42
21,475,5,11,S,44
22,475,1,12,B,11
23,475,1,13,B,12
24,475,5,18,B,13
25,475,1,19,B,18
26,475,6,25,B,19
27,475,1,26,B,25
28,475,4,30,B,26
29,475,2,32,B,30
30,475,5,37,B,32
31,475,2,39,B,37
32,475,3,42,B,39
33,475,3,45,B,42
34,475,6,67,L,45
35,475,2,69,B,67
36,475,6,75,B,69
37,475,1,76,B,75
38,475,4,100,L,76
0,476,3,3,B,0
1,476,3,6,B,3
2,476,5,11,B,6
3,476,2,13,B,11
4,476,4,17,B,13
5,476,5,22,B,17
6,476,6,84,L,22
7,476,2,86,B,84
8,476,1,24,S,86
9,476,4,84,L,24
10,476,2,86,B,84
11,476,6,92,B,86
12,476,6,78,S,92
13,476,4,82,B,78
14,476,1,83,B,82
15,476,6,89,B,83
16,476,6,75,S,89
17,476,2,77,B,75
18,476,6,83,B,77
19,476,1,84,B,83
20,476,5,89,B,84
21,476,4,73,S,89
22,476,3,76,B,73
23,476,2,78,B,76
24,476,2,100,L,78
0,477,4,14,L,0
1,477,5,19,B,14
2,477,3,22,B,19
3,477,2,24,B,22
4,477,4,84,L,24
5,477,4,88,B,84
6,477,2,90,B,88
7,477,6,96,B,90
8,477,3,99,B,96
9,477,6,100,B,99
0,478,1,38,L,0
1,478,3,41,B,38
2,478,6,26,S,41
3,478,4,30,B,26
4,478,1,31,B,30
5,478,4,35,B,31
6,478,6,41,B,35
7,478,3,44,B,41
8,478,5,11,S,44
9,478,6,17,B,11
10,478,3,20,B,17
11,478,4,24,B,20
12,478,2,26,B,24
13,478,5,31,B,26
14,478,6,37,B,31
15,478,1,38,B,37
16,478,5,43,B,38
17,478,1,44,B,43
18,478,3,26,S,44
19,478,5,31,B,26
20,478,2,33,B,31
21,478,1,34,B,33
22,478,5,39,B,34
23,478,4,43,B,39
24,478,4,26,S,43
25,478,2,84,L,26
26,478,4,88,B,84
27,478,4,92,B,88
28,478,6,78,S,92
29,478,6,84,B,78
30,478,2,86,B,84
31,478,4,90,B,86
32,478,4,94,B,90
33,478,6,100,B,94
0,479,4,14,L,0
1,479,5,19,B,14
2,479,1,20,B,19
3,479,5,25,B,20
4,479,4,29,B,25
5,479,4,33,B,29
6,479,4,37,B,33
7,479,6,43,B,37
8,479,1,44,B,43
9,479,1,45,B,44
10,479,6,67,L,45
11,479,3,70,B,67
12,479,4,74,B,70
13,479,1,75,B,74
14,479,1,76,B,75
15,479,5,81,B,76
16,479,1,82,B,81
17,479,5,24,S,82
18,479,4,84,L,24
19,479,1,85,B,84
20,479,1,86,B,85
21,479,3,89,B,86
22,479,5,94,B,89
23,479,1,75,S,94
24,479,6,81,B,75
25,479,5,86,B,81
26,479,3,89,B,86
27,479,3,92,B,89
28,479,3,75,S,92
29,479,6,81,B,75
30,479,1,82,B,81
31,479,2,84,B,82
32,479,3,24,S,84
33,479,1,25,B,24
34,479,1,26,B,25
35,479,5,31,B,26
36,479,3,34,B,31
37,479,3,37,B,34
38,479,2,39,B,37
39,479,2,41,B,39
40,479,2,43,B,41
41,479,2,45,B,43
42,479,1,46,B,45
43,479,3,11,S,46
44,479,4,15,B,11
45,479,4,19,B,15
46,479,5,24,B,19
47,479,2,26,B,24
48,479,2,84,L,26
49,479,2,86,B,84
50,479,6,92,B,86
51,479,5,97,B,92
52,479,5,100,B,97
0,480,2,2,B,0
1,480,1,3,B,2
2,480,3,6,B,3
3,480,3,31,L,6
4,480,2,33,B,31
5,480,1,34,B,33
6,480,1,35,B,34
7,480,5,40,B,35
8,480,1,41,B,40
9,480,3,44,B,41
10,480,5,11,S,44
11,480,1,12,B,11
12,480,3,15,B,12
13,480,1,6,S,15
14,480,3,31,L,6
15,480,5,44,L,31
16,480,2,46,B,44
17,480,1,26,S,46
18,480,2,84,L,26
19,480,1,85,B,84
20,480,3,88,B,85
21,480,1,89,B,88
22,480,6,75,S,89
23,480,4,79,B,75
24,480,3,82,B,79
25,480,4,86,B,82
26,480,6,92,B,86
27,480,3,75,S,92
28,480,4,79,B,75
29,480,1,100,L,79
0,481,3,3,B,0
1,481,2,5,B,3
2,481,6,11,B,5
3,481,2,13,B,11
4,481,4,17,B,13
5,481,3,20,B,17
6,481,1,42,L,20
7,481,4,46,B,42
8,481,6,52,B,46
9,481,3,55,B,52
10,481,5,60,B,55
11,481,5,65,B,60
12,481,6,81,L,65
13,481,5,86,B,81
14,481,4,90,B,86
15,481,3,73,S,90
16,481,5,78,B,73
17,481,6,84,B,78
18,481,5,89,B,84
19,481,4,73,S,89
20,481,6,79,B,73
21,481,3,82,B,79
22,481,2,84,B,82
23,481,5,89,B,84
24,481,3,92,B,89
25,481,4,96,B,92
26,481,4,100,B,96
0,482,5,5,B,0
1,482,3,8,B,5
2,482,5,13,B,8
3,482,1,14,B,13
4,482,3,17,B,14
5,482,2,19,B,17
6,482,1,20,B,19
7,482,1,42,L,20
8,482,6,48,B,42
9,482,4,52,B,48
10,482,4,53,S,52
11,482,5,58,B,53
12,482,6,60,S,58
13,482,2,19,S,60
14,482,2,42,L,19
15,482,4,46,B,42
16,482,2,48,B,46
17,482,4,52,B,48
18,482,2,54,B,52
19,482,1,55,B,54
20,482,1,53,S,55
21,482,5,58,B,53
22,482,3,61,B,58
23,482,2,63,B,61
24,482,4,67,B,63
25,482,1,68,B,67
26,482,2,70,B,68
27,482,5,75,B,70
28,482,1,76,B,75
29,482,5,81,B,76
30,482,5,86,B,81
31,482,1,24,S,86
32,482,5,29,B,24
33,482,5,34,B,29
34,482,5,39,B,34
35,482,2,41,B,39
36,482,2,43,B,41
37,482,5,48,B,43
38,482,6,54,B,48
39,482,1,55,B,54
40,482,4,59,B,55
41,482,5,60,S,59
42,482,4,60,S,60
43,482,4,60,S,60
44,482,3,63,B,60
45,482,4,67,B,63
46,482,3,70,B,67
47,482,4,74,B,70
48,482,5,79,B,74
49,482,1,100,L,79
0,483,2,2,B,0
1,483,5,7,B,2
2,483,6,13,B,7
3,483,6,19,B,13
4,483,6,25,B,19
5,483,5,30,B,25
6,483,6,44,L,30
7,483,2,46,B,44
8,483,6,52,B,46
9,483,2,54,B,52
10,483,5,59,B,54
11,483,5,60,S,59
12,483,5,65,B,60
13,483,3,68,B,65
14,483,6,74,B,68
15,483,2,76,B,74
16,483,5,81,B,76
17,483,3,84,B,81
18,483,6,90,B,84
19,483,2,92,B,90
20,483,2,94,B,92
21,483,4,78,S,94
22,483,3,81,B,78
23,483,1,82,B,81
24,483,4,86,B,82
25,483,1,24,S,86
26,483,3,27,B,24
27,483,5,32,B,27
28,483,1,33,B,32
29,483,1,34,B,33
30,483,3,37,B,34
31,483,1,38,B,37
32,483,1,39,B,38
33,483,1,40,B,39
34,483,2,42,B,40
35,483,6,48,B,42
36,483,5,53,B,48
37,483,1,54,B,53
38,483,4,58,B,54
39,483,6,60,S,58
40,483,3,63,B,60
41,483,1,60,S,63
42,483,1,61,B,60
43,483,6,67,B,61
44,483,2,69,B,67
45,483,5,74,B,69
46,483,3,77,B,74
47,483,5,82,B,77
48,483,5,24,S,82
49,483,1,25,B,24
50,483,4,29,B,25
51,483,5,34,B,29
52,483,2,44,L,34
53,483,5,11,S,44
54,483,6,17,B,11
55,483,2,19,B,17
56,483,1,20,B,19
57,483,2,22,B,20
58,483,3,25,B,22
59,483,6,31,B,25
60,483,6,37,B,31
61,483,2,39,B,37
62,483,2,41,B,39
63,483,3,44,B,41
64,483,1,45,B,44
65,483,5,50,B,45
66,483,3,53,B,50
67,483,3,53,S,53
68,483,2,55,B,53
69,483,6,61,B,55
70,483,5,66,B,61
71,483,5,81,L,66
72,483,5,86,B,81
73,483,6,92,B,86
74,483,2,94,B,92
75,483,3,97,B,94
76,483,3,100,B,97
0,484,4,14,L,0
1,484,2,6,S,14
2,484,6,12,B,6
3,484,6,18,B,12
4,484,3,42,L,18
5,484,4,46,B,42
6,484,6,52,B,46
7,484,1,53,B,52
8,484,2,55,B,53
9,484,3,58,B,55
10,484,6,60,S,58
11,484,1,61,B,60
12,484,2,63,B,61
13,484,4,67,B,63
14,484,3,70,B,67
15,484,2,72,B,70
16,484,1,73,B,72
17,484,2,75,B,73
18,484,2,77,B,75
19,484,4,81,B,77
20,484,6,24,S,81
21,484,5,29,B,24
22,484,6,35,B,29
23,484,4,39,B,35
24,484,1,40,B,39
25,484,6,46,B,40
26,484,2,48,B,46
27,484,4,52,B,48
28,484,1,53,B,52
29,484,1,54,B,53
30,484,2,53,S,54
31,484,4,57,B,53
32,484,2,59,B,57
33,484,6,65,B,59
34,484,5,70,B,65
35,484,6,76,B,70
36,484,2,78,B,76
37,484,2,100,L,78
0,485,2,2,B,0
1,485,5,7,B,2
2,485,5,12,B,7
3,485,6,18,B,12
4,485,1,19,B,18
5,485,5,24,B,19
6,485,5,29,B,24
7,485,6,35,B,29
8,485,6,41,B,35
9,485,4,45,B,41
10,485,1,46,B,45
11,485,2,48,B,46
12,485,6,54,B,48
13,485,4,58,B,54
14,485,1,59,B,58
15,485,1,60,B,59
16,485,6,66,B,60
17,485,1,67,B,66
18,485,1,68,B,67
19,485,4,72,B,68
20,485,6,78,B,72
21,485,1,79,B,78
22,485,4,83,B,79
23,485,6,89,B,83
24,485,1,90,B,89
25,485,2,92,B,90
26,485,4,96,B,92
27,485,5,100,B,96
0,486,1,38,L,0
1,486,5,43,B,38
2,486,1,44,B,43
3,486,6,50,B,44
4,486,1,67,L,50
5,486,6,73,B,67
6,486,1,74,B,73
7,486,4,78,B,74
8,486,6,84,B,78
9,486,3,24,S,84
10,486,4,84,L,24
11,486,6,90,B,84
12,486,5,75,S,90
13,486,2,77,B,75
14,486,6,83,B,77
15,486,6,89,B,83
16,486,3,92,B,89
17,486,4,96,B,92
18,486,6,100,B,96
0,487,1,38,L,0
1,487,1,39,B,38
2,487,2,41,B,39
3,487,4,45,B,41
4,487,1,46,B,45
5,487,5,67,L,46
6,487,4,81,L,67
7,487,6,24,S,81
8,487,6,30,B,24
9,487,1,31,B,30
10,487,5,44,L,31
11,487,6,50,B,44
12,487,3,53,B,50
13,487,1,54,B,53
14,487,3,57,B,54
15,487,4,61,B,57
16,487,3,60,S,61
17,487,3,63,B,60
18,487,4,67,B,63
19,487,1,68,B,67
20,487,3,81,L,68
21,487,4,85,B,81
22,487,6,91,B,85
23,487,6,97,B,91
24,487,3,100,B,97
0,488,1,38,L,0
1,488,1,39,B,38
2,488,2,41,B,39
3,488,6,26,S,41
4,488,2,84,L,26
5,488,1,85,B,84
6,488,1,86,B,85
7,488,2,88,B,86
8,488,5,73,S,88
9,488,3,76,B,73
10,488,1,77,B,76
11,488,6,83,B,77
12,488,5,88,B,83
13,488,6,94,B,88
14,488,6,100,B,94
0,489,3,3,B,0
1,489,5,8,B,3
2,489,1,31,L,8
3,489,5,44,L,31
4,489,2,46,B,44
5,489,2,48,B,46
6,489,3,67,L,48
7,489,6,73,B,67
8,489,6,79,B,73
9,489,4,83,B,79
10,489,3,86,B,83
11,489,6,92,B,86
12,489,6,78,S,92
13,489,5,83,B,78
14,489,1,84,B,83
15,489,5,89,B,84
16,489,4,73,S,89
17,489,4,77,B,73
18,489,1,78,B,77
19,489,6,84,B,78
20,489,5,89,B,84
21,489,3,92,B,89
22,489,4,96,B,92
23,489,1,97,B,96
24,489,4,100,B,97
0,490,6,6,B,0
1,490,5,11,B,6
2,490,4,15,B,11
3,490,3,18,B,15
4,490,5,23,B,18
5,490,6,29,B,23
6,490,6,35,B,29
7,490,6,41,B,35
8,490,6,26,S,41
9,490,4,30,B,26
10,490,5,35,B,30
11,490,6,41,B,35
12,490,3,44,B,41
13,490,1,45,B,44
14,490,2,26,S,45
15,490,4,30,B,26
16,490,2,32,B,30
17,490,4,44,L,32
18,490,3,26,S,44
19,490,2,84,L,26
20,490,3,24,S,84
21,490,5,29,B,24
22,490,5,34,B,29
23,490,1,35,B,34
24,490,6,41,B,35
25,490,3,44,B,41
26,490,5,11,S,44
27,490,6,17,B,11
28,490,1,18,B,17
29,490,4,22,B,18
30,490,1,23,B,22
31,490,5,84,L,23
32,490,1,85,B,84
33,490,5,90,B,85
34,490,3,73,S,90
35,490,5,78,B,73
36,490,5,83,B,78
37,490,4,24,S,83
38,490,3,27,B,24
39,490,1,84,L,27
40,490,1,85,B,84
41,490,2,24,S,85
42,490,2,26,B,24
43,490,3,29,B,26
44,490,5,34,B,29
45,490,3,37,B,34
46,490,4,41,B,37
47,490,2,43,B,41
48,490,4,26,S,43
49,490,3,29,B,26
50,490,6,35,B,29
51,490,4,39,B,35
52,490,5,44,B,39
53,490,6,50,B,44
54,490,2,52,B,50
55,490,4,53,S,52
56,490,6,59,B,53
57,490,2,61,B,59
58,490,1,19,S,61
59,490,2,42,L,19
60,490,2,44,B,42
61,490,3,26,S,44
62,490,4,30,B,26
63,490,6,44,L,30
64,490,6,50,B,44
65,490,3,53,B,50
66,490,3,53,S,53
67,490,6,59,B,53
68,490,4,63,B,59
69,490,6,69,B,63
70,490,6,75,B,69
71,490,4,79,B,75
72,490,4,83,B,79
73,490,2,85,B,83
74,490,4,89,B,85
75,490,2,91,B,89
76,490,1,92,B,91
77,490,2,94,B,92
78,490,2,96,B,94
79,490,2,78,S,96
80,490,6,84,B,78
81,490,4,88,B,84
82,490,1,89,B,88
83,490,5,94,B,89
84,490,4,78,S,94
85,490,6,84,B,78
86,490,2,86,B,84
87,490,1,24,S,86
88,490,5,29,B,24
89,490,4,33,B,29
90,490,4,37,B,33
91,490,2,39,B,37
92,490,5,44,B,39
93,490,3,26,S,44
94,490,6,32,B,26
95,490,3,35,B,32
96,490,1,44,L,35
97,490,3,26,S,44
98,490,6,32,B,26
99,490,6,38,B,32
100,490,2,40,B,38
101,490,6,46,B,40
102,490,4,50,B,46
103,490,3,53,B,50
104,490,4,57,B,53
105,490,3,60,B,57
106,490,2,19,S,60
107,490,2,42,L,19
108,490,1,43,B,42
109,490,6,11,S,43
110,490,4,15,B,11
111,490,2,17,B,15
112,490,6,23,B,17
113,490,4,27,B,23
114,490,5,32,B,27
115,490,3,35,B,32
116,490,1,44,L,35
117,490,4,48,B,44
118,490,5,53,B,48
119,490,2,55,B,53
120,490,3,58,B,55
121,490,6,60,S,58
122,490,2,19,S,60
123,490,6,25,B,19
124,490,2,27,B,25
125,490,3,30,B,27
126,490,5,35,B,30
127,490,2,37,B,35
128,490,6,43,B,37
129,490,4,26,S,43
130,490,3,29,B,26
131,490,1,30,B,29
132,490,2,32,B,30
133,490,3,35,B,32
134,490,2,37,B,35
135,490,2,39,B,37
136,490,1,40,B,39
137,490,6,46,B,40
138,490,2,48,B,46
139,490,6,54,B,48
140,490,5,59,B,54
141,490,4,63,B,59
142,490,5,68,B,63
143,490,1,69,B,68
144,490,4,73,B,69
145,490,6,79,B,73
146,490,1,100,L,79
0,491,2,2,B,0
1,491,1,3,B,2
2,491,6,31,L,3
3,491,1,32,B,31
4,491,6,38,B,32
5,491,6,44,B,38
6,491,6,50,B,44
7,491,3,53,B,50
8,491,2,55,B,53
9,491,2,57,B,55
10,491,6,63,B,57
11,491,4,67,B,63
12,491,5,72,B,67
13,491,4,76,B,72
14,491,4,100,L,76
0,492,4,14,L,0
1,492,5,19,B,14
2,492,3,22,B,19
3,492,6,84,L,22
4,492,1,85,B,84
5,492,4,89,B,85
6,492,4,73,S,89
7,492,5,78,B,73
8,492,1,79,B,78
9,492,3,82,B,79
10,492,2,84,B,82
11,492,3,24,S,84
12,492,3,27,B,24
13,492,1,84,L,27
14,492,6,90,B,84
15,492,3,73,S,90
16,492,1,74,B,73
17,492,3,77,B,74
18,492,3,100,L,77
0,493,5,5,B,0
1,493,4,31,L,5
2,493,5,44,L,31
3,493,5,11,S,44
4,493,4,15,B,11
5,493,4,19,B,15
6,493,3,22,B,19
7,493,3,25,B,22
8,493,1,26,B,25
9,493,2,84,L,26
10,493,4,88,B,84
11,493,2,90,B,88
12,493,5,75,S,90
13,493,4,79,B,75
14,493,4,83,B,79
15,493,1,84,B,83
16,493,5,89,B,84
17,493,5,94,B,89
18,493,5,99,B,94
19,493,5,100,B,99
0,494,5,5,B,0
1,494,1,6,B,5
2,494,1,7,B,6
3,494,2,31,L,7
4,494,3,34,B,31
5,494,4,38,B,34
6,494,6,44,B,38
7,494,4,48,B,44
8,494,2,50,B,48
9,494,4,54,B,50
10,494,3,57,B,54
11,494,3,60,B,57
12,494,5,65,B,60
13,494,5,70,B,65
14,494,2,72,B,70
15,494,5,77,B,72
16,494,1,78,B,77
17,494,1,79,B,78
18,494,4,83,B,79
19,494,4,24,S,83
20,494,4,84,L,24
21,494,6,90,B,84
22,494,4,94,B,90
23,494,1,75,S,94
24,494,1,76,B,75
25,494,6,82,B,76
26,494,5,24,S,82
27,494,3,27,B,24
28,494,4,31,B,27
29,494,5,44,L,31
30,494,6,50,B,44
31,494,2,52,B,50
32,494,6,58,B,52
33,494,4,19,S,58
34,494,3,22,B,19
35,494,6,84,L,22
36,494,4,88,B,84
37,494,2,90,B,88
38,494,3,73,S,90
39,494,4,77,B,73
40,494,4,81,B,77
41,494,5,86,B,81
42,494,4,90,B,86
43,494,1,91,B,90
44,494,6,97,B,91
45,494,3,100,B,97
0,495,1,38,L,0
1,495,4,42,B,38
2,495,4,46,B,42
3,495,4,50,B,46
4,495,4,54,B,50
5,495,2,53,S,54
6,495,5,58,B,53
7,495,2,60,B,58
8,495,4,60,S,60
9,495,2,19,S,60
10,495,4,23,B,19
11,495,4,27,B,23
12,495,2,29,B,27
13,495,4,33,B,29
14,495,6,39,B,33
15,495,6,45,B,39
16,495,3,48,B,45
17,495,5,53,B,48
18,495,3,53,S,53
19,495,3,53,S,53
20,495,1,54,B,53
21,495,6,60,B,54
22,495,5,65,B,60
23,495,1,66,B,65
24,495,2,68,B,66
25,495,6,74,B,68
26,495,4,78,B,74
27,495,2,100,L,78
0,496,2,2,B,0
1,496,4,6,B,2
2,496,1,7,B,6
3,496,1,8,B,7
4,496,5,13,B,8
5,496,3,6,S,13
6,496,1,7,B,6
7,496,4,11,B,7
8,496,3,14,B,11
9,496,4,18,B,14
10,496,3,42,L,18
11,496,6,48,B,42
12,496,1,11,S,48
13,496,5,6,S,11
14,496,5,11,B,6
15,496,6,17,B,11
16,496,2,19,B,17
17,496,4,23,B,19
18,496,3,26,B,23
19,496,2,84,L,26
20,496,1,85,B,84
21,496,1,86,B,85
22,496,5,91,B,86
23,496,6,97,B,91
24,496,2,99,B,97
25,496,2,100,B,99
0,497,2,2,B,0
1,497,1,3,B,2
2,497,3,6,B,3
3,497,5,11,B,6
4,497,2,13,B,11
5,497,4,17,B,13
6,497,5,22,B,17
7,497,6,84,L,22
8,497,1,85,B,84
9,497,6,91,B,85
10,497,3,94,B,91
11,497,4,78,S,94
12,497,5,83,B,78
13,497,6,89,B,83
14,497,5,94,B,89
15,497,6,100,B,94
0,498,6,6,B,0
1,498,6,12,B,6
2,498,4,6,S,12
3,498,2,8,B,6
4,498,4,12,B,8
5,498,6,18,B,12
6,498,6,24,B,18
7,498,2,26,B,24
8,498,1,27,B,26
9,498,5,32,B,27
10,498,5,37,B,32
11,498,6,43,B,37
12,498,5,48,B,43
13,498,6,54,B,48
14,498,6,60,B,54
15,498,4,60,S,60
16,498,6,66,B,60
17,498,3,69,B,66
18,498,6,75,B,69
19,498,2,77,B,75
20,498,5,82,B,77
21,498,1,83,B,82
22,498,3,86,B,83
23,498,3,89,B,86
24,498,2,91,B,89
25,498,6,97,B,91
26,498,2,99,B,97
27,498,6,100,B,99
0,499,4,14,L,0
1,499,1,15,B,14
2,499,1,6,S,15
3,499,6,12,B,6
4,499,6,18,B,12
5,499,2,20,B,18
6,499,1,42,L,20
7,499,4,46,B,42
8,499,3,11,S,46
9,499,4,15,B,11
10,499,5,20,B,15
11,499,5,25,B,20
12,499,6,31,B,25
13,499,2,33,B,31
14,499,5,38,B,33
15,499,2,40,B,38
16,499,2,42,B,40
17,499,2,44,B,42
18,499,1,45,B,44
19,499,4,11,S,45
20,499,4,15,B,11
21,499,5,20,B,15
22,499,1,42,L,20
23,499,4,46,B,42
24,499,1,26,S,46
25,499,5,31,B,26
26,499,4,35,B,31
27,499,4,39,B,35
28,499,4,43,B,39
29,499,1,44,B,43
30,499,2,46,B,44
31,499,2,48,B,46
32,499,5,53,B,48
33,499,3,53,S,53
34,499,6,59,B,53
35,499,3,19,S,59
36,499,1,20,B,19
37,499,5,25,B,20
38,499,5,30,B,25
39,499,4,34,B,30
40,499,1,35,B,34
41,499,1,44,L,35
42,499,3,26,S,44
43,499,6,32,B,26
44,499,6,38,B,32
45,499,5,43,B,38
46,499,3,46,B,43
47,499,2,48,B,46
48,499,2,50,B,48
49,499,4,54,B,50
50,499,1,55,B,54
51,499,4,59,B,55
52,499,4,63,B,59
53,499,2,65,B,63
54,499,4,69,B,65
55,499,5,74,B,69
56,499,1,75,B,74
57,499,5,100,L,75
0,500,2,2,B,0
1,500,6,8,B,2
2,500,3,11,B,8
3,500,1,12,B,11
4,500,3,15,B,12
5,500,2,17,B,15
6,500,6,23,B,17
7,500,4,27,B,23
8,500,6,33,B,27
9,500,4,37,B,33
10,500,1,38,B,37
11,500,5,43,B,38
12,500,3,46,B,43
13,500,3,11,S,46
14,500,3,14,B,11
15,500,1,15,B,14
16,500,2,17,B,15
17,500,3,20,B,17
18,500,2,22,B,20
19,500,2,24,B,22
20,500,6,30,B,24
21,500,5,35,B,30
22,500,5,40,B,35
23,500,2,42,B,40
24,500,1,43,B,42
25,500,3,46,B,43
26,500,1,26,S,46
27,500,6,32,B,26
28,500,2,34,B,32
29,500,5,39,B,34
30,500,5,44,B,39
31,500,5,11,S,44
32,500,6,17,B,11
33,500,4,42,L,17
34,500,4,46,B,42
35,500,2,48,B,46
36,500,5,53,B,48
37,500,4,57,B,53
38,500,3,60,B,57
39,500,2,19,S,60
40,500,3,22,B,19
41,500,1,23,B,22
42,500,1,24,B,23
43,500,3,27,B,24
44,500,2,29,B,27
45,500,5,34,B,29
46,500,5,39,B,34
47,500,5,44,B,39
48,500,2,46,B,44
49,500,4,50,B,46
50,500,5,55,B,50
51,500,3,58,B,55
52,500,2,60,B,58
53,500,2,19,S,60
54,500,6,25,B,19
55,500,4,29,B,25
56,500,6,35,B,29
57,500,4,39,B,35
58,500,1,40,B,39
59,500,4,44,B,40
60,500,4,48,B,44
61,500,4,52,B,48
62,500,2,54,B,52
63,500,2,53,S,54
64,500,2,55,B,53
65,500,3,58,B,55
66,500,3,61,B,58
67,500,6,67,B,61
68,500,2,69,B,67
69,500,5,74,B,69
70,500,2,76,B,74
71,500,4,100,L,76
0,501,5,5,B,0
1,501,3,8,B,5
2,501,6,14,B,8
3,501,2,6,S,14
4,501,1,7,B,6
5,501,5,12,B,7
6,501,6,18,B,12
7,501,3,42,L,18
8,501,5,26,S,42
9,501,3,29,B,26
10,501,4,33,B,29
11,501,3,44,L,33
12,501,1,45,B,44
13,501,1,46,B,45
14,501,3,11,S,46
15,501,1,12,B,11
16,501,4,6,S,12
17,501,5,11,B,6
18,501,3,14,B,11
19,501,5,19,B,14
20,501,5,24,B,19
21,501,2,26,B,24
22,501,6,32,B,26
23,501,2,34,B,32
24,501,1,35,B,34
25,501,5,40,B,35
26,501,3,43,B,40
27,501,5,48,B,43
28,501,3,67,L,48
29,501,5,72,B,67
30,501,2,74,B,72
31,501,5,79,B,74
32,501,2,81,B,79
33,501,5,86,B,81
34,501,1,24,S,86
35,501,2,26,B,24
36,501,2,84,L,26
37,501,2,86,B,84
38,501,2,88,B,86
39,501,6,94,B,88
40,501,2,96,B,94
41,501,5,100,B,96
0,502,1,38,L,0
