,n,die,end,kind,start
20,246,3,90,B,87
21,246,5,95,B,90
22,246,2,97,B,95
23,246,5,100,B,97
0,247,4,4,B,0
1,247,3,7,B,4
2,247,6,13,B,7
3,247,5,18,B,13
4,247,3,48,L,18
5,247,3,51,B,48
6,247,3,54,B,51
7,247,1,55,B,54
8,247,2,57,B,55
9,247,2,83,L,57
10,247,5,88,B,83
11,247,2,90,B,88
12,247,5,95,B,90
13,247,5,100,B,95
0,248,4,4,B,0
1,248,2,4,S,4
2,248,1,5,B,4
3,248,5,7,S,5
4,248,3,7,S,7
5,248,1,8,B,7
6,248,3,11,B,8
7,248,1,12,B,11
8,248,6,18,B,12
9,248,1,53,L,18
10,248,5,58,B,53
11,248,2,60,B,58
12,248,1,61,B,60
13,248,1,62,B,61
14,248,1,63,B,62
15,248,4,67,B,63
16,248,2,69,B,67
17,248,4,73,B,69
18,248,3,76,B,73
19,248,3,90,L,76
20,248,3,93,B,90
21,248,3,96,B,93
22,248,2,75,S,96
23,248,1,76,B,75
24,248,4,80,B,76
25,248,1,81,B,80
26,248,3,84,B,81
27,248,1,85,B,84
28,248,1,86,B,85
29,248,5,91,B,86
30,248,3,95,L,91
31,248,5,100,B,95
0,249,2,25,L,0
1,249,4,29,B,25
2,249,3,46,L,29
3,249,4,50,B,46
4,249,4,54,B,50
5,249,3,57,B,54
6,249,3,60,B,57
7,249,4,64,B,60
8,249,6,70,B,64
9,249,4,51,S,70
10,249,2,53,B,51
11,249,6,83,L,53
12,249,1,84,B,83
13,249,3,87,B,84
14,249,1,88,B,87
15,249,4,92,B,88
16,249,2,95,L,92
17,249,2,97,B,95
18,249,2,99,B,97
19,249,3,100,B,99
0,250,3,3,B,0
1,250,5,8,B,3
2,250,4,12,B,8
3,250,5,17,B,12
4,250,4,48,L,17
5,250,3,51,B,48
6,250,1,28,S,51
7,250,6,34,B,28
8,250,1,35,B,34
9,250,1,36,B,35
10,250,6,42,B,36
11,250,2,8,S,42
12,250,1,9,B,8
13,250,1,7,S,9
14,250,2,9,B,7
15,250,4,13,B,9
16,250,1,14,B,13
17,250,2,16,B,14
18,250,3,53,L,16
19,250,1,54,B,53
20,250,6,60,B,54
21,250,6,71,L,60
22,250,1,72,B,71
23,250,2,51,S,72
24,250,5,56,B,51
25,250,6,62,B,56
26,250,2,64,B,62
27,250,6,70,B,64
28,250,1,71,B,70
29,250,1,72,B,71
30,250,3,75,B,72
31,250,1,76,B,75
32,250,3,90,L,76
33,250,6,96,B,90
34,250,1,97,B,96
35,250,5,100,B,97
0,251,5,5,B,0
1,251,1,4,S,5
2,251,5,9,B,4
3,251,1,7,S,9
4,251,2,9,B,7
5,251,1,7,S,9
6,251,2,9,B,7
7,251,6,15,B,9
8,251,2,17,B,15
9,251,2,53,L,17
10,251,3,56,B,53
11,251,2,58,B,56
12,251,2,60,B,58
13,251,3,63,B,60
14,251,5,65,S,63
15,251,3,65,S,65
16,251,3,65,S,65
17,251,4,69,B,65
18,251,5,51,S,69
19,251,5,56,B,51
20,251,1,57,B,56
21,251,2,83,L,57
22,251,5,88,B,83
23,251,3,91,B,88
24,251,3,95,L,91
25,251,4,99,B,95
26,251,5,100,B,99
0,252,1,1,B,0
1,252,6,7,B,1
2,252,5,12,B,7
3,252,4,16,B,12
4,252,1,17,B,16
5,252,4,48,L,17
6,252,6,54,B,48
7,252,3,57,B,54
8,252,5,62,B,57
9,252,1,63,B,62
10,252,3,71,L,63
11,252,3,51,S,71
12,252,2,53,B,51
13,252,6,83,L,53
14,252,1,84,B,83
15,252,4,88,B,84
16,252,5,93,B,88
17,252,1,95,L,93
18,252,5,100,B,95
0,253,2,25,L,0
1,253,3,28,B,25
2,253,4,46,L,28
3,253,4,50,B,46
4,253,4,54,B,50
5,253,6,60,B,54
6,253,6,71,L,60
7,253,4,75,B,71
8,253,2,77,B,75
9,253,4,81,B,77
10,253,5,86,B,81
11,253,1,87,B,86
12,253,1,88,B,87
13,253,1,96,L,88
14,253,4,100,B,96
0,254,1,1,B,0
1,254,4,5,B,1
2,254,4,9,B,5
3,254,4,13,B,9
4,254,3,16,B,13
5,254,5,48,L,16
6,254,4,28,S,48
7,254,1,29,B,28
8,254,4,33,B,29
9,254,4,37,B,33
10,254,2,39,B,37
11,254,3,42,B,39
12,254,4,46,B,42
13,254,1,47,B,46
14,254,6,53,B,47
15,254,2,55,B,53
16,254,2,57,B,55
17,254,4,61,B,57
18,254,6,67,B,61
19,254,3,70,B,67
20,254,2,72,B,70
21,254,5,77,B,72
22,254,4,81,B,77
23,254,5,86,B,81
24,254,1,87,B,86
25,254,5,92,B,87
26,254,6,75,S,92
27,254,4,90,L,75
28,254,6,96,B,90
29,254,1,97,B,96
30,254,4,100,B,97
0,255,3,3,B,0
1,255,3,4,S,3
2,255,2,4,S,4
3,255,6,7,S,4
4,255,4,11,B,7
5,255,2,13,B,11
6,255,1,14,B,13
7,255,1,15,B,14
8,255,2,17,B,15
9,255,5,22,B,17
10,255,2,24,B,22
11,255,5,29,B,24
12,255,1,30,B,29
13,255,3,33,B,30
14,255,4,37,B,33
15,255,3,40,B,37
16,255,4,8,S,40
17,255,2,7,S,8
18,255,3,7,S,7
19,255,4,11,B,7
20,255,4,15,B,11
21,255,1,16,B,15
22,255,2,18,B,16
23,255,6,24,B,18
24,255,4,28,B,24
25,255,6,34,B,28
